,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
2434,Zafer,41.0051571,28.8359793,Turkcell İletişim Merkezi,41.00190542402217,28.834404012077016,Event Space
2435,Zafer,41.0051571,28.8359793,Turkcell İletişim Merkezi,41.00572418033603,28.831096324421374,Mobile Phone Shop
2436,Zafer,41.0051571,28.8359793,bakırköy inter bar,41.00197479107668,28.83874551606597,Bar
2437,Zafer,41.0051571,28.8359793,Ağva Club Grand Becassier,41.00507784295289,28.83446603429316,Pool
2438,Zafer,41.0051571,28.8359793,The Stones Yeşilköy,41.00243687275546,28.831436015920644,Bar
2439,Zafer,41.0051571,28.8359793,kahve sarayı,41.00744177922744,28.835695664658964,Café
2440,Zafer,41.0051571,28.8359793,Arçelik,41.00094753841585,28.834131341124966,Electronics Store
2441,Zafer,41.0051571,28.8359793,Damak Dürüm Evi,41.00592451465386,28.831158363200114,Turkish Restaurant
2442,Zafer,41.0051571,28.8359793,Burger King,41.006447,28.841547,Fast Food Restaurant
2443,Zafer,41.0051571,28.8359793,Yenibosna Seçgin Hipermarket,41.00402184289592,28.832992656275866,Convenience Store
2444,Zafer,41.0051571,28.8359793,Önder İskender & Sedir Sofrası,41.00505949011951,28.83307126051319,Turkish Restaurant
2445,Zafer,41.0051571,28.8359793,Yıldırım Beyazıt Parkı,41.002168832435046,28.83544918272425,Playground
2446,Zafer,41.0051571,28.8359793,Kuruçeşme Kahvesi,41.005799776497845,28.834603166256635,Café
2447,Zafer,41.0051571,28.8359793,Sedir Sofrası Tokat Kebabı,41.00501912527153,28.833048889401162,Comfort Food Restaurant
2448,Zafer,41.0051571,28.8359793,Bayrak Spor Salonu,41.006598474279,28.841375783146333,Gym
2449,Zafer,41.0051571,28.8359793,İkram Sofrasi,41.00314633157309,28.833455940909598,Restaurant
2450,Zafer,41.0051571,28.8359793,HAYAL BAHÇESİ,41.00666862139341,28.831096280348618,Café
2451,Zafer,41.0051571,28.8359793,Evkur,41.00252890313647,28.83416995946813,Shopping Mall
2452,Zafer,41.0051571,28.8359793,Özlem Börek,41.00781174797188,28.83272763684636,Tea Room
2453,Zafer,41.0051571,28.8359793,Set's kitchen,41.00552723291386,28.836731610797617,Café
2454,Zafer,41.0051571,28.8359793,Avcılar sahili,41.00707169012921,28.83643537288779,Theme Park Ride / Attraction
2455,Zafer,41.0051571,28.8359793,Mete Yapı Malzemeleri & Dekorasyon,41.00503250424464,28.833146489868547,Furniture / Home Store
2456,Zafer,41.0051571,28.8359793,Hanım eli börek salonu,41.006415853421274,28.838375667837255,Café
2457,Zafer,41.0051571,28.8359793,Vodafone genco merkez,41.00453186035156,28.833011627197266,Electronics Store
2458,Zafer,41.0051571,28.8359793,Şalale Cafe,41.00713818914688,28.83398531326944,Café
2459,Zafer,41.0051571,28.8359793,İstanbul Fotograf,41.00251867148332,28.833997167731837,Art Gallery
2460,Zafer,41.0051571,28.8359793,istanbul Okçuluk Gençlik ve Spor kulübü,41.00424325085516,28.840093121846017,Gym / Fitness Center
2461,Zafer,41.0051571,28.8359793,aydın market,41.004259972215145,28.8401249457293,Convenience Store
2462,Zafer,41.0051571,28.8359793,Akyazı unlu mamulleri,41.002186,28.838354,Bakery
2463,Zafer,41.0051571,28.8359793,Gözde Düğün Salonu,41.00709638324784,28.83101456942762,Music Venue
2464,Zafer,41.0051571,28.8359793,Damaktadı Yenınosna,41.007107,28.831902,Bakery
2465,Zafer,41.0051571,28.8359793,Bereket Fırını,41.00328300992948,28.831399598461843,Bakery
2466,Zafer,41.0051571,28.8359793,Safran Közde Piliç,41.00825816314062,28.83273110702298,Wings Joint
2467,Zafer,41.0051571,28.8359793,Dilek Eczanesi,41.008348452930285,28.832845294822853,Pharmacy
2468,Zafer,41.0051571,28.8359793,Yayla Restaurant,41.00272460803585,28.831706870667414,Dive Bar
2469,Zafer,41.0051571,28.8359793,Le-Mon Fastfood,41.0057288299046,28.84128891033696,Café
2470,Zafer,41.0051571,28.8359793,yenibosna arçelik beko yetkili servis,41.001761937465396,28.83301561593954,Furniture / Home Store
2471,Zafer,41.0051571,28.8359793,Lezzet Pizza,41.007006,28.840806,Restaurant
2472,Zafer,41.0051571,28.8359793,Yok Yok Center,41.00896820338829,28.834022773373334,Hobby Shop
2473,Zafer,41.0051571,28.8359793,Esen Kıraathanesi,41.003141575969,28.831022672828983,Arcade
2474,Zafer,41.0051571,28.8359793,Teras Cafe,41.008006241802505,28.840304559042586,Café
2475,Zafer,41.0051571,28.8359793,İlke tente,41.004417560845106,28.830278618851803,Fabric Shop
2476,Zafer,41.0051571,28.8359793,Berkay Eczanesi,41.00322753698108,28.830681111475066,Pharmacy
2477,Ataköy 1. kısım,40.9802282,28.856226500000002,Mantar Pub,40.97935620233152,28.854374522772435,Pub
2478,Ataköy 1. kısım,40.9802282,28.856226500000002,Marmara Cafe Ataköy,40.97956588045149,28.85822474864807,Café
2479,Ataköy 1. kısım,40.9802282,28.856226500000002,Marmaray Ataköy İstasyonu,40.980134136851305,28.856487359992816,Train Station
2480,Ataköy 1. kısım,40.9802282,28.856226500000002,Cundali Bahce Atakoy,40.97970646305,28.85530869352541,Seafood Restaurant
2481,Ataköy 1. kısım,40.9802282,28.856226500000002,Ataköy 5. Kısım Parkı,40.97804628626543,28.859372440187016,Park
2482,Ataköy 1. kısım,40.9802282,28.856226500000002,Ataköy Dudo Cafe&Ev Yemekleri,40.98222615253277,28.860663849268963,Café
2483,Ataköy 1. kısım,40.9802282,28.856226500000002,Allı Börek,40.979290849021254,28.85496461992099,Borek Place
2484,Ataköy 1. kısım,40.9802282,28.856226500000002,Food Haus,40.982298,28.85997,Restaurant
2485,Ataköy 1. kısım,40.9802282,28.856226500000002,Hitit Börek,40.97943813217086,28.855179648781245,Bakery
2486,Ataköy 1. kısım,40.9802282,28.856226500000002,Makriköy Et Kebap,40.98165399412203,28.860107220655443,Restaurant
2487,Ataköy 1. kısım,40.9802282,28.856226500000002,marina ataköy,40.97643452513936,28.855097628160422,Snack Place
2488,Ataköy 1. kısım,40.9802282,28.856226500000002,Gratis,40.978829,28.855333,Cosmetics Shop
2489,Ataköy 1. kısım,40.9802282,28.856226500000002,Şark Sofrası,40.979236300606544,28.854975842725818,Turkish Restaurant
2490,Ataköy 1. kısım,40.9802282,28.856226500000002,Türk Telekom Konukevi,40.98233580012065,28.861102894963143,Boarding House
2491,Ataköy 1. kısım,40.9802282,28.856226500000002,Atakoy A Plus Migros,40.98320149039608,28.8536025549228,Convenience Store
2492,Ataköy 1. kısım,40.9802282,28.856226500000002,İmaj Erkek Kuaförü,40.979133026270965,28.855385884125003,Nail Salon
2493,Ataköy 1. kısım,40.9802282,28.856226500000002,5. Kısım Çarşısı,40.978959312580116,28.855034882451356,Miscellaneous Shop
2494,Ataköy 1. kısım,40.9802282,28.856226500000002,Rasgele Balık Restoranı,40.97938520175882,28.8556092936052,Seafood Restaurant
2495,Ataköy 1. kısım,40.9802282,28.856226500000002,Hampton by Hilton,40.98264440955933,28.860351564355174,Hotel
2496,Ataköy 1. kısım,40.9802282,28.856226500000002,Hyatt Regency Istanbul Ataköy,40.97576372433525,28.856787363171964,Hotel
2497,Ataköy 1. kısım,40.9802282,28.856226500000002,A Plus Ataköy,40.97898708478392,28.851809135497458,Shopping Mall
2498,Ataköy 1. kısım,40.9802282,28.856226500000002,Balık Ekmek,40.979200855757156,28.855129557623187,Seafood Restaurant
2499,Ataköy 1. kısım,40.9802282,28.856226500000002,Ôz Saray,40.98209235856347,28.860269377931626,Middle Eastern Restaurant
2500,Ataköy 1. kısım,40.9802282,28.856226500000002,Midpoint,40.97895946403888,28.850777649206293,Restaurant
2501,Ataköy 1. kısım,40.9802282,28.856226500000002,Kavaklı Park,40.9780468381933,28.85931952124708,Café
2502,Ataköy 1. kısım,40.9802282,28.856226500000002,Kahve Dünyası,40.97853,28.851263,Coffee Shop
2503,Ataköy 1. kısım,40.9802282,28.856226500000002,Atilla İlhan Parkı,40.978149758702145,28.859275686306404,Park
2504,Ataköy 1. kısım,40.9802282,28.856226500000002,Migros,40.98215864090695,28.85967425648207,Grocery Store
2505,Ataköy 1. kısım,40.9802282,28.856226500000002,The VagoNN Cafe,40.97967938750989,28.861631232050833,Café
2506,Ataköy 1. kısım,40.9802282,28.856226500000002,Sampi Pide Ataköy,40.98254943430207,28.85996414289242,Turkish Restaurant
2507,Ataköy 1. kısım,40.9802282,28.856226500000002,Atakoy Plus Avm Lancome,40.98321850062472,28.853615945581012,Cosmetics Shop
2508,Ataköy 1. kısım,40.9802282,28.856226500000002,11.kısım jimnastik parkı,40.98255921445202,28.855478815761916,Sports Club
2509,Ataköy 1. kısım,40.9802282,28.856226500000002,Ataköy 4. Kısım Çarşısı,40.982174024799285,28.859952092170715,Shopping Mall
2510,Ataköy 1. kısım,40.9802282,28.856226500000002,Novus Residence Fitness Center,40.98287099687118,28.853743592786998,Gym / Fitness Center
2511,Ataköy 1. kısım,40.9802282,28.856226500000002,Vagon Cafe,40.979678402637965,28.861676999489735,Café
2512,Ataköy 1. kısım,40.9802282,28.856226500000002,Atamar Market,40.982742316816896,28.86017699226282,Shopping Mall
2513,Ataköy 1. kısım,40.9802282,28.856226500000002,Allı Börek 4.Kısım Çarşı,40.982211490908966,28.86067018639929,Bakery
2514,Ataköy 1. kısım,40.9802282,28.856226500000002,Ataköy 2. kısım yürüyüş parkuru 1500 metre,40.97840219913624,28.86106566805431,Athletics & Sports
2515,Ataköy 1. kısım,40.9802282,28.856226500000002,saklı bahçe,40.98042536504043,28.8619051721945,Café
2516,Ataköy 1. kısım,40.9802282,28.856226500000002,Cevizaltı Cafe Ataköy,40.977831,28.861264,Café
2517,Basınköy,40.9787732,28.7831158,Florya Atatürk Ormanı,40.98183977105745,28.785882563761692,Forest
2518,Basınköy,40.9787732,28.7831158,florya orman cross alani,40.98176432822583,28.78611023844034,Theme Park
2519,Basınköy,40.9787732,28.7831158,Bilintur Catering Cente,40.97930082203851,28.7812379289451,Food Truck
2520,Basınköy,40.9787732,28.7831158,Havuz,40.97994858583598,28.77884156293264,Pool
2521,Cevizlik,40.978742,28.877183799999997,Adana Ocakbasi Sinan'in Yeri,40.9789692025069,28.87702641692053,Kebab Restaurant
2522,Cevizlik,40.978742,28.877183799999997,Tuğba Kuruyemiş,40.97849569567056,28.874300638159426,Kuruyemişçi
2523,Cevizlik,40.978742,28.877183799999997,Ataköy Marina Brasserie 7,40.97921086503199,28.87521396488197,Restaurant
2524,Cevizlik,40.978742,28.877183799999997,Fit in Time-Bakırköy,40.97842856891223,28.87490418642654,Gym
2525,Cevizlik,40.978742,28.877183799999997,Şehriyar Köfte,40.97858621052766,28.876236969174954,Turkish Restaurant
2526,Cevizlik,40.978742,28.877183799999997,big STRONG Performance & Fight Club,40.98090928757719,28.877387599540306,Gym
2527,Cevizlik,40.978742,28.877183799999997,Street Bodyart Tattoo & Piercing,40.97762050734101,28.874734761314475,Art Gallery
2528,Cevizlik,40.978742,28.877183799999997,İstanbul Sofrası,40.978747541214084,28.87874958150346,Kebab Restaurant
2529,Cevizlik,40.978742,28.877183799999997,Dans Point By Ongun Guner,40.98042410709964,28.87471797315694,Salsa Club
2530,Cevizlik,40.978742,28.877183799999997,Atölye Art-İst.,40.98092175682878,28.87566476380353,Art Gallery
2531,Cevizlik,40.978742,28.877183799999997,Değişim Sanat Akademisi,40.97713141210706,28.874993556921925,Performing Arts Venue
2532,Cevizlik,40.978742,28.877183799999997,zaher eklerci,40.97876356215943,28.87956824533175,Cupcake Shop
2533,Cevizlik,40.978742,28.877183799999997,ROOM in MIND,40.980252981484746,28.87472320077699,Arcade
2534,Cevizlik,40.978742,28.877183799999997,Gültekin Pastanesi,40.976461746303464,28.87589949606954,Breakfast Spot
2535,Cevizlik,40.978742,28.877183799999997,GYMQTION,40.97770334706291,28.87344509343359,Gym / Fitness Center
2536,Cevizlik,40.978742,28.877183799999997,Just Chik'n,40.977839251879836,28.873318146593796,Fried Chicken Joint
2537,Cevizlik,40.978742,28.877183799999997,Morgül Büfe,40.97855359078705,28.8750096184713,Fast Food Restaurant
2538,Cevizlik,40.978742,28.877183799999997,Ronesans Erkek Kuaforu,40.97880551725141,28.881169698158576,Salon / Barbershop
2539,Cevizlik,40.978742,28.877183799999997,Naturel Kuaför,40.97829485991512,28.873175994849056,Spa
2540,Cevizlik,40.978742,28.877183799999997,Merter Elektronik,40.98108870365594,28.880374431610107,Electronics Store
2541,Cevizlik,40.978742,28.877183799999997,Tonton Baba,40.97847345268348,28.874967064689507,Fast Food Restaurant
2542,Cevizlik,40.978742,28.877183799999997,Ciğer Ricco,40.976692098236065,28.874479109192162,Turkish Restaurant
2543,Cevizlik,40.978742,28.877183799999997,The Coorner İstanbul,40.97719,28.872782,Café
2544,Cevizlik,40.978742,28.877183799999997,Ova Fırını,40.98209851365635,28.876350928866035,Bakery
2545,Cevizlik,40.978742,28.877183799999997,Abdulkadir Restaurant,40.97848541905187,28.87653058055644,Turkish Restaurant
2546,Cevizlik,40.978742,28.877183799999997,Midyecikoray,40.979195872357835,28.87499326065885,Seafood Restaurant
2547,Cevizlik,40.978742,28.877183799999997,Cloud 7 Hotels,40.975505183438685,28.875167328978804,Hotel
2548,Cevizlik,40.978742,28.877183799999997,voice of coffee,40.97886940930398,28.871925473213192,Coffee Shop
2549,Cevizlik,40.978742,28.877183799999997,Saç Kaynak Atölyesi,40.97815939416674,28.871919429537595,Salon / Barbershop
2550,Cevizlik,40.978742,28.877183799999997,Bakırköy Fame Stoned,40.97948875099044,28.872265584399777,Clothing Store
2551,Cevizlik,40.978742,28.877183799999997,Le Petit Moulin Cafe,40.978855,28.871948,Coffee Shop
2552,Cevizlik,40.978742,28.877183799999997,Büşra Pırlanta - Ataköy Marina,40.975192399563284,28.87798133030432,Jewelry Store
2553,Cevizlik,40.978742,28.877183799999997,Felek Et & Mangal,40.976000911697156,28.87997940308722,Steakhouse
2554,Cevizlik,40.978742,28.877183799999997,Starbucks,40.978252440586786,28.873715191078695,Coffee Shop
2555,Cevizlik,40.978742,28.877183799999997,M.A.C,40.97745046217467,28.872094638551108,Cosmetics Shop
2556,Cevizlik,40.978742,28.877183799999997,IPF Pilates Studio Bakirköy,40.97813538129071,28.87211162518862,Gym
2557,Cevizlik,40.978742,28.877183799999997,kahvely,40.97886491343232,28.871856974853625,Coffee Shop
2558,Cevizlik,40.978742,28.877183799999997,Yolita,40.97771309064576,28.871604878432027,Frozen Yogurt Shop
2559,Cevizlik,40.978742,28.877183799999997,YeşilGusta Bistro,40.97918083139781,28.873953590790187,Café
2560,Cevizlik,40.978742,28.877183799999997,Marmaray Yenimahalle İstasyonu,40.98151760296643,28.88070051596352,Train Station
2561,Cevizlik,40.978742,28.877183799999997,The Dubai Et Mangal,40.97631598525718,28.880553384556574,BBQ Joint
2562,Cevizlik,40.978742,28.877183799999997,HACİ DAYİ LAHMACUN KEBAP,40.9830414200276,28.87665155008094,Turkish Restaurant
2563,Cevizlik,40.978742,28.877183799999997,Station Tattoo Bakırköy,40.975562,28.8752,Tattoo Parlor
2564,Cevizlik,40.978742,28.877183799999997,Beyaz Melek Ev Yemekleri,40.97618691769828,28.872425682354777,Turkish Restaurant
2565,Cevizlik,40.978742,28.877183799999997,Meşhur Sarıyer Börekçisi,40.97473723021392,28.874953208036978,Bagel Shop
2566,Cevizlik,40.978742,28.877183799999997,Bombom Büfe,40.9791197999016,28.873166611931627,Fast Food Restaurant
2567,Cevizlik,40.978742,28.877183799999997,Hayal Kahvesi Carousel,40.978327127834625,28.873636419288836,Café
2568,Cevizlik,40.978742,28.877183799999997,yücel köfte yemek salonu,40.97607235330779,28.873040542950605,Turkish Restaurant
2569,Cevizlik,40.978742,28.877183799999997,Edrune Restaurant Cafe,40.975368570210215,28.87527889069078,Turkish Restaurant
2570,Cevizlik,40.978742,28.877183799999997,Doku Sanat Atölyesi,40.975685989646166,28.876490757664044,Art Gallery
2571,Cevizlik,40.978742,28.877183799999997,Köyüm Mantı ve Çiğbörek Evi,40.9746120620473,28.87515148868694,Turkish Restaurant
2572,Cevizlik,40.978742,28.877183799999997,San Marco's Caffe Shop,40.97893452065675,28.872353192831152,Café
2573,Cevizlik,40.978742,28.877183799999997,Kartal Yuvası ( BJK Store),40.97569392842059,28.87526426607574,Clothing Store
2574,Cevizlik,40.978742,28.877183799999997,Hacı Bekir Bakırköy,40.978085846998965,28.871313776036803,Dessert Shop
2575,Cevizlik,40.978742,28.877183799999997,Midpoint,40.9772004343728,28.872327515971623,Restaurant
2576,Cevizlik,40.978742,28.877183799999997,Sutlu Kahve,40.97596328195604,28.874580036898738,Coffee Shop
2577,Cevizlik,40.978742,28.877183799999997,Kahve Dünyası,40.97554280586759,28.87517347425484,Coffee Shop
2578,Cevizlik,40.978742,28.877183799999997,Fenerium,40.974676392422396,28.875396385738206,Sporting Goods Shop
2579,Cevizlik,40.978742,28.877183799999997,Hükümdar Sofrası Ocakbaşı,40.974982475493626,28.877464317373576,Turkish Restaurant
2580,Cevizlik,40.978742,28.877183799999997,EVERYTHING,40.97522177728637,28.87532310569321,Men's Store
2581,Cevizlik,40.978742,28.877183799999997,Altun Balık,40.976130386507506,28.87253063150029,Seafood Restaurant
2582,Cevizlik,40.978742,28.877183799999997,Öz Bakırköy Dürümcüsü,40.97532044417284,28.875238096835968,Kebab Restaurant
2583,Cevizlik,40.978742,28.877183799999997,MAX SPORT,40.97509920813463,28.87434813963294,Gym
2584,Cevizlik,40.978742,28.877183799999997,Halas Balık,40.97636804730169,28.87252303918828,Seafood Restaurant
2585,Cevizlik,40.978742,28.877183799999997,Çingene Cafe,40.97611543227957,28.874560095310116,Café
2586,Cevizlik,40.978742,28.877183799999997,Meşhur Balıkçı Bayram,40.9765168261166,28.872459533354245,Fish & Chips Shop
2587,Cevizlik,40.978742,28.877183799999997,Büfe Marina,40.97451321638374,28.8763992168653,Buffet
2588,Cevizlik,40.978742,28.877183799999997,Leb-i Derya Balık Mutfağı,40.976195934487464,28.8726908833745,Seafood Restaurant
2589,Cevizlik,40.978742,28.877183799999997,Marina Sahili,40.974954982673644,28.878723818946266,Beach
2590,Cevizlik,40.978742,28.877183799999997,Teknosa,40.977143749537966,28.871661674958464,Electronics Store
2591,Cevizlik,40.978742,28.877183799999997,Morina Balık Keyfi,40.97621585607677,28.872835131394446,Seafood Restaurant
2592,Cevizlik,40.978742,28.877183799999997,Bakırköy Ziya Türkü Evi,40.975073485788144,28.87843270453131,Pub
2593,Cevizlik,40.978742,28.877183799999997,Ziya Türkü Evi,40.97505933100868,28.878413197867765,Music Venue
2594,Cevizlik,40.978742,28.877183799999997,Ziya Restaurant,40.97511392793607,28.87813396240997,Restaurant
2595,Kartaltepe,40.9827173,28.873018300000002,DK Mantı,40.98424380012877,28.872522757431966,Food Court
2596,Kartaltepe,40.9827173,28.873018300000002,Dans Point By Ongun Guner,40.98042410709964,28.87471797315694,Salsa Club
2597,Kartaltepe,40.9827173,28.873018300000002,Ova Fırını,40.98209851365635,28.876350928866035,Bakery
2598,Kartaltepe,40.9827173,28.873018300000002,Atölye Art-İst.,40.98092175682878,28.87566476380353,Art Gallery
2599,Kartaltepe,40.9827173,28.873018300000002,Trio SSS Pilates Studio,40.985412033181284,28.872796505589708,Gym
2600,Kartaltepe,40.9827173,28.873018300000002,ROOM in MIND,40.980252981484746,28.87472320077699,Arcade
2601,Kartaltepe,40.9827173,28.873018300000002,Asiller Kebap ve Lahmacun Salonu,40.98551095278595,28.87186296300369,Turkish Restaurant
2602,Kartaltepe,40.9827173,28.873018300000002,HACİ DAYİ LAHMACUN KEBAP,40.9830414200276,28.87665155008094,Turkish Restaurant
2603,Kartaltepe,40.9827173,28.873018300000002,Bakırköy Fame Stoned,40.97948875099044,28.872265584399777,Clothing Store
2604,Kartaltepe,40.9827173,28.873018300000002,Kitapçılar Köprüsü,40.97998101878821,28.870721931257474,Bookstore
2605,Kartaltepe,40.9827173,28.873018300000002,ERKANIN YERI,40.97990048711797,28.871125811769083,Gift Shop
2606,Kartaltepe,40.9827173,28.873018300000002,Bakırköy Sauna,40.985861747268764,28.871533606885315,Spa
2607,Kartaltepe,40.9827173,28.873018300000002,Bronzo Pizza,40.98304082137251,28.86834535710624,Pizza Place
2608,Kartaltepe,40.9827173,28.873018300000002,big STRONG Performance & Fight Club,40.98090928757719,28.877387599540306,Gym
2609,Kartaltepe,40.9827173,28.873018300000002,voice of coffee,40.97886940930398,28.871925473213192,Coffee Shop
2610,Kartaltepe,40.9827173,28.873018300000002,Le Petit Moulin Cafe,40.978855,28.871948,Coffee Shop
2611,Kartaltepe,40.9827173,28.873018300000002,Arçelik,40.982313,28.871149,Electronics Store
2612,Kartaltepe,40.9827173,28.873018300000002,Beyaz Ev Çay Bahçesi,40.979647,28.869495,Tea Room
2613,Kartaltepe,40.9827173,28.873018300000002,kahvely,40.97886491343232,28.871856974853625,Coffee Shop
2614,Kartaltepe,40.9827173,28.873018300000002,Ataköy Marina Brasserie 7,40.97921086503199,28.87521396488197,Restaurant
2615,Kartaltepe,40.9827173,28.873018300000002,Tuğba Kuruyemiş,40.97849569567056,28.874300638159426,Kuruyemişçi
2616,Kartaltepe,40.9827173,28.873018300000002,My Bakery,40.97953987841277,28.870772458017218,Bakery
2617,Kartaltepe,40.9827173,28.873018300000002,GameEkstra Bakırköy,40.979834,28.87126,Gaming Cafe
2618,Kartaltepe,40.9827173,28.873018300000002,Arçelik,40.98243233970854,28.87005427967192,Electronics Store
2619,Kartaltepe,40.9827173,28.873018300000002,Erkan'ın Yeri (Afrika Sanat),40.97967852103392,28.869646590224097,Arts & Crafts Store
2620,Kartaltepe,40.9827173,28.873018300000002,Naturel Kuaför,40.97829485991512,28.873175994849056,Spa
2621,Kartaltepe,40.9827173,28.873018300000002,Bakırköy Aile Ocakbaşı,40.97882407848435,28.8703485512674,Kebab Restaurant
2622,Kartaltepe,40.9827173,28.873018300000002,Majik Kuafor,40.97970261857664,28.87075828854361,Cosmetics Shop
2623,Kartaltepe,40.9827173,28.873018300000002,Yaşar Usta Burma Kadayıf,40.98416836350508,28.877004153992033,Dessert Shop
2624,Kartaltepe,40.9827173,28.873018300000002,Bombom Büfe,40.9791197999016,28.873166611931627,Fast Food Restaurant
2625,Kartaltepe,40.9827173,28.873018300000002,YeşilGusta Bistro,40.97918083139781,28.873953590790187,Café
2626,Kartaltepe,40.9827173,28.873018300000002,French House Coffe Shop,40.97871840367435,28.870546765319652,Coffee Shop
2627,Kartaltepe,40.9827173,28.873018300000002,Midyecikoray,40.979195872357835,28.87499326065885,Seafood Restaurant
2628,Kartaltepe,40.9827173,28.873018300000002,Morgül Büfe,40.97855359078705,28.8750096184713,Fast Food Restaurant
2629,Kartaltepe,40.9827173,28.873018300000002,Starbucks,40.978252440586786,28.873715191078695,Coffee Shop
2630,Kartaltepe,40.9827173,28.873018300000002,Oz Haciomerogullari,40.98591577772555,28.87711825183962,Restaurant
2631,Kartaltepe,40.9827173,28.873018300000002,Matrak Cafe,40.98651433722639,28.87471185863764,Café
2632,Kartaltepe,40.9827173,28.873018300000002,San Marco's Caffe Shop,40.97893452065675,28.872353192831152,Café
2633,Kartaltepe,40.9827173,28.873018300000002,Tonton Baba,40.97847345268348,28.874967064689507,Fast Food Restaurant
2634,Kartaltepe,40.9827173,28.873018300000002,Deniz Kızı Pastanesi,40.98253946797069,28.869205298251902,Bakery
2635,Kartaltepe,40.9827173,28.873018300000002,CarrefourSA Mini,40.979695,28.87069,Grocery Store
2636,Kartaltepe,40.9827173,28.873018300000002,Etçi Mehmet,40.98661236244238,28.872243073923865,Steakhouse
2637,Kartaltepe,40.9827173,28.873018300000002,Dürümcü Bilal Usta,40.98702245602803,28.872610683370016,Turkish Restaurant
2638,Kartaltepe,40.9827173,28.873018300000002,Hayal Kahvesi Carousel,40.978327127834625,28.873636419288836,Café
2639,Kartaltepe,40.9827173,28.873018300000002,Etçi Mehmet Steakhouse,40.98660738520262,28.872134301295578,Comfort Food Restaurant
2640,Kartaltepe,40.9827173,28.873018300000002,İguana Sport  Center,40.984706,28.868764,Gym
2641,Kartaltepe,40.9827173,28.873018300000002,Ring Kickbox Bakirkoy,40.98535467759749,28.869407205063585,Gym / Fitness Center
2642,Kartaltepe,40.9827173,28.873018300000002,Beautyderm Guzellik & Saglik Merkezi,40.98692383187405,28.87218529620509,Cosmetics Shop
2643,Kartaltepe,40.9827173,28.873018300000002,Uyum Market,40.98692300029201,28.873046758993883,Grocery Store
2644,Kartaltepe,40.9827173,28.873018300000002,BSM DANS,40.98686728614555,28.872107024151607,Dance Studio
2645,Kartaltepe,40.9827173,28.873018300000002,Food'n Fit Cafe Restaurant,40.98276035874645,28.868276760010282,Salad Place
2646,Kartaltepe,40.9827173,28.873018300000002,Perili Ahsap Kosk,40.98694818173691,28.87303751869294,Historic Site
2647,Kartaltepe,40.9827173,28.873018300000002,tokalak bafra pide salonu,40.984790279014305,28.869413145324614,Turkish Restaurant
2648,Kartaltepe,40.9827173,28.873018300000002,Dilek Pastanesi,40.98691806072373,28.872174359458587,Bakery
2649,Kartaltepe,40.9827173,28.873018300000002,Yüce Spor Kulübü Tesisleri,40.98371927341082,28.870259077473055,Soccer Field
2650,Kartaltepe,40.9827173,28.873018300000002,KVK Teknik Servis,40.987002859258766,28.87270685981986,Mobile Phone Shop
2651,Kartaltepe,40.9827173,28.873018300000002,Ozan Pastanesi,40.98480817091061,28.869417129245246,Bakery
2652,Kartaltepe,40.9827173,28.873018300000002,Bagno Cucina,40.9842052333117,28.868383479471944,Furniture / Home Store
2653,Kartaltepe,40.9827173,28.873018300000002,Yuvam Pastanesi,40.983033246660604,28.867835619667908,Bakery
2654,Kartaltepe,40.9827173,28.873018300000002,İsmek Spor Center,40.98648374793984,28.869963258341034,Gym / Fitness Center
2655,Osmaniye,40.9940252,28.8855397,Poğaçacı,40.9928872443373,28.883651746949464,Bakery
2656,Osmaniye,40.9940252,28.8855397,imren lokantası,40.99371738943194,28.88464116865942,Restaurant
2657,Osmaniye,40.9940252,28.8855397,Jack's Coffee House,40.992868451051706,28.882711252019742,Coffee Shop
2658,Osmaniye,40.9940252,28.8855397,M&Ç Roma Dondurmasi,40.9920594014815,28.883318041234855,Ice Cream Shop
2659,Osmaniye,40.9940252,28.8855397,Localar,40.99271898737785,28.888581707460677,Restaurant
2660,Osmaniye,40.9940252,28.8855397,Mado,40.99269680011599,28.88536786517515,Ice Cream Shop
2661,Osmaniye,40.9940252,28.8855397,Konak Et Lokantası,40.99292911293872,28.883344097307894,Turkish Restaurant
2662,Osmaniye,40.9940252,28.8855397,Krispy Kreme,40.99666497569824,28.885667970416353,Donut Shop
2663,Osmaniye,40.9940252,28.8855397,Tarihi Osmaniye Çorbacısı,40.992928047041424,28.883128812650444,Soup Place
2664,Osmaniye,40.9940252,28.8855397,New Balance,40.997248385617375,28.885743057076002,Shoe Store
2665,Osmaniye,40.9940252,28.8855397,Fenerium,40.9979811818364,28.88601063891856,Sporting Goods Shop
2666,Osmaniye,40.9940252,28.8855397,LC Waikiki,40.996468896186954,28.886983326902527,Clothing Store
2667,Osmaniye,40.9940252,28.8855397,Marmara Forum  Alaçati Muhallebecisi,40.99741306921399,28.886962995310615,Café
2668,Osmaniye,40.9940252,28.8855397,Zara,40.99711122246725,28.88541446223125,Clothing Store
2669,Osmaniye,40.9940252,28.8855397,Midpoint,40.99605992766016,28.88675115268205,Restaurant
2670,Osmaniye,40.9940252,28.8855397,windycafe,40.99123346987321,28.881740594545402,Café
2671,Osmaniye,40.9940252,28.8855397,Gratis,40.996895612477516,28.886939485967915,Cosmetics Shop
